1825,4,4,3,3,2,4,3,3,3,3,1
169.25,4,4,3,4,4,4,3,3,3,3,1
8250,3,3,3,3,4,4,3,3,3,3,3
3166.7,4,4,3,4,4,4,3,3,3,3,1
5666.7,3,4,3,4,4,4,3,3,3,3,4
0,4,4,3,4,5,4,3,3,3,3,1
0,4,4,3,4,2,4,3,1,3,3,1
1250,4,4,3,4,2,4,3,3,3,3,1
2750,4,4,3,4,3,4,3,3,3,3,2
2400,4,4,3,4,6,4,3,3,3,3,3
4320,4,3,3,4,4,4,3,3,3,3,4
3800,4,4,3,3,5,4,3,3,3,3,4
7500,4,4,3,4,4,4,3,3,3,3,1
3000,4,4,3,4,3,4,3,3,3,3,1
8000,4,4,3,4,7,4,3,3,3,3,1
6000,4,4,3,4,5,4,3,3,3,3,2
15000,4,4,3,4,7,4,3,3,3,3,4
2400,4,4,3,4,3,4,3,3,3,3,1
1000,4,4,3,2,3,1,3,3,3,3,3
1000,4,4,3,4,5,4,3,3,3,3,4
11333,4,4,3,4,5,4,3,3,3,3,1
8666.7,4,4,3,4,3,4,3,3,3,3,1
9000,4,4,3,4,5,4,3,3,3,3,3
5250,4,4,3,4,3,4,3,3,3,3,2
700,4,4,3,2,2,4,3,3,3,3,4
0,4,4,3,4,4,4,3,3,3,3,1
2666.7,4,2,3,3,5,4,3,3,3,3,1
891.43,4,2,3,2,3,4,3,3,3,3,1
3500,4,4,3,4,2,4,3,3,3,3,1
8000,4,4,3,4,2,4,3,3,3,3,4
5100,3,4,3,2,5,4,3,3,3,3,1
4800,4,4,3,4,2,4,3,3,3,3,1
6100,4,4,3,4,3,4,3,3,3,3,1
642.86,4,3,3,3,2,3,3,3,3,3,1
3000,4,4,2,4,2,3,3,3,3,3,4
2200,4,4,3,3,4,4,3,3,3,3,4
4020,4,4,3,3,3,4,3,3,3,3,1
5000,4,4,3,4,3,4,3,3,3,3,4
2600,4,4,3,4,3,4,3,3,3,3,1
9000,4,4,3,4,3,4,3,3,3,3,1
4000,4,4,3,4,5,4,3,3,3,3,1
2250,4,4,3,3,5,4,3,3,3,3,4
8000,4,4,3,4,4,4,3,3,3,3,2
15000,4,4,3,4,7,4,3,3,3,3,4
4250,4,4,3,4,3,4,3,3,3,3,1
7333.3,4,4,3,4,4,4,3,3,3,3,4
