566.67,3,4,2,1,5,4,3,2,3,3,4
2000,4,4,2,3,3,3,3,3,3,3,1
3800,4,4,2,3,3,4,3,3,3,3,1
6000,4,4,2,4,7,4,3,3,3,3,4
3333.3,4,4,2,3,3,3,3,3,3,3,4
1500,4,3,2,4,1,3,3,3,3,3,1
1500,4,4,2,4,6,4,3,3,3,3,1
2000,4,4,2,4,6,2,3,3,3,3,3
12333,4,4,2,4,7,4,3,3,3,3,3
8000,4,4,2,4,7,4,3,3,3,3,2
2000,4,4,2,3,4,4,3,3,3,3,3
2125,4,4,2,3,6,4,3,3,3,3,4
1150,2,2,2,3,4,2,2,3,3,3,4
2100,4,4,2,4,5,2,3,3,3,3,2
2500,4,4,2,4,7,4,3,3,3,3,2
1500,4,4,2,4,6,4,3,3,3,3,1
6000,4,4,2,4,7,4,3,3,3,3,2
5400,4,4,2,4,3,4,3,3,3,3,3
500,4,4,2,3,3,4,3,3,3,3,1
1600,4,4,2,4,3,4,3,3,3,3,1
4100,3,4,2,3,7,4,3,3,3,3,4
1625,4,4,2,4,5,4,3,3,3,3,4
596,4,1,2,1,3,2,2,3,2,3,1
1740,4,4,2,3,4,4,3,3,3,3,4
4000,4,4,2,4,7,4,3,3,3,3,2
2333.3,4,4,2,4,7,4,3,3,3,3,3
1780,4,4,2,4,7,3,3,3,3,3,3
2000,4,4,2,4,6,4,3,3,3,3,1
1580,4,4,2,2,3,4,3,3,3,3,1
2500,4,4,2,4,5,4,3,3,3,3,2
4050,4,4,2,4,5,4,3,3,3,3,1
12900,4,3,2,4,6,4,3,3,3,3,1
716.67,4,4,2,3,3,4,3,3,3,3,2
1223.3,4,3,2,4,2,4,3,3,3,3,1
2500,2,4,2,4,5,4,3,3,3,3,2
9500,4,4,2,4,7,4,3,3,3,3,4
2266.7,4,3,2,3,2,4,3,3,3,3,1
1360,4,4,2,2,4,4,3,3,3,3,1
2500,4,4,2,4,6,4,3,3,3,3,1
1713.3,4,3,2,4,3,4,3,3,3,3,1
4000,4,4,2,4,5,4,3,3,3,3,4
3000,4,4,2,3,4,3,3,3,3,3,2
1500,2,4,2,4,6,4,3,3,3,3,4
6500,4,4,2,4,5,4,3,3,3,3,3
10000,4,4,2,4,4,3,3,3,3,3,4
840,4,4,2,4,5,3,3,3,3,3,2
1800,4,4,2,3,5,4,3,3,3,3,2
800,4,4,2,4,3,4,3,3,3,3,1
1133.3,4,2,2,3,3,4,3,3,3,3,1
1833.3,4,4,2,4,2,4,3,3,3,3,1
900,4,4,2,3,3,4,3,3,3,3,3
4500,4,4,2,4,7,4,3,3,3,3,3
1900,3,4,2,3,3,3,3,3,3,3,4
900,4,4,2,4,5,3,3,3,3,3,1
3000,4,4,2,4,5,4,3,3,3,3,1
1450,4,4,2,4,5,3,3,3,3,2,1
1600,4,4,2,3,5,3,3,3,3,3,3
1333.3,4,4,2,4,7,4,3,3,3,3,4
4680,4,4,2,4,6,4,3,3,3,3,4
1840,4,4,2,4,6,4,3,3,3,3,1
750,4,4,2,3,5,4,3,3,3,3,4
2500,4,4,2,4,7,3,2,3,3,3,2
688,4,4,2,1,3,4,3,3,3,3,2
8000,4,4,2,4,7,4,3,3,3,3,1
1800,4,1,2,3,3,4,3,3,3,3,2
435,2,2,2,3,4,3,3,3,3,3,1
2500,3,4,2,4,6,4,3,3,3,3,4
974,4,4,2,4,4,4,3,3,3,3,1
1666.7,2,4,2,4,4,3,3,3,3,3,3
2300,4,4,2,4,3,3,3,3,3,3,1
3000,4,4,2,4,6,4,3,3,3,3,1
2000,4,4,2,4,6,4,3,3,3,3,1
1362.5,4,3,2,4,3,3,3,3,3,3,1
2500,4,4,2,4,3,3,3,3,3,3,1
2433.3,4,2,2,4,2,4,3,3,3,3,1
1800,4,2,2,3,3,3,3,3,3,3,1
4333.3,3,3,2,4,3,3,3,3,3,3,4
3000,4,4,2,4,4,2,3,3,3,3,3
1500,4,4,2,4,3,3,3,3,3,3,1
3750,4,4,2,4,7,4,3,3,3,3,1
1635,4,4,2,4,5,4,3,3,3,3,4
1680,4,4,2,4,3,4,3,3,3,3,2
730,4,4,2,1,4,4,3,3,3,3,1
1080,4,4,2,3,4,4,3,3,3,3,2
2000,4,4,2,4,5,4,3,3,3,3,4
2360,4,4,2,3,5,4,3,3,3,3,3
1150,4,2,2,1,2,1,2,3,2,3,2
2000,4,4,2,4,3,4,3,3,3,3,1
2200,4,4,2,3,7,3,2,3,2,3,1
1166.7,4,4,2,2,5,4,3,3,3,3,2
600,4,4,2,4,3,2,3,3,3,3,2
591.67,4,4,2,1,5,2,3,3,3,3,4
3000,4,4,2,4,2,4,3,3,3,3,2
536,4,4,2,2,4,4,3,3,3,3,4
1160,4,4,2,3,6,4,3,3,3,3,2
1795,4,3,2,3,3,4,3,3,3,3,2
1366.7,3,4,2,2,2,4,3,3,3,3,2
3500,4,4,2,3,6,4,3,3,3,3,2
1000,4,2,2,3,3,4,3,3,3,3,1
1416.7,4,4,2,3,6,4,3,3,3,3,4
4233.3,4,4,2,4,5,4,3,3,3,3,1
6000,4,4,2,4,3,4,3,3,3,3,1
